COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,LONGITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
USA,AUSTRIA,ST VEIT,46.75,14.37,4/7/1945,MARSHALLING YARDS,63
USA,GERMANY,49 20 N 008 20 E,49.33,8.33,3/22/1945,RR BRIDGE,61
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,2/27/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,HAGEN,51.37,7.47,3/14/1941,BLDG,2
USA,ITALY,BOLZANO,46.52,11.37,12/25/1943,MARSHALLING YARD,63
USA,ITALY,SANTA LUCIA,45.05,11,12/2/1943,GUN POSITION,82
USA,FRANCE,CAEN,49.18,-0.37,6/8/1944,COMMUNICATIONS,60
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,8/15/1942,CITY AREA,2
USA,TUNISIA,34 00 N 009 40 E,34,9.67,4/4/1943,MOTOR TRANSPORT,65
USA,ITALY,AVELLINO,40.9,14.78,9/9/1943,MOTOR TRANSPORT,65
USA,HUNGARY,SZEKESFEHERVAR,47.2,18.42,10/13/1944,MARSHALLING YARDS,63
USA,HUNGARY,BUDAPEST,47.5,19.03,4/13/1944,TOKOL AD,78
GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67,4/17/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,DORSTEN,51.65,6.97,10/1/1940,CITY AREA,2
USA,HUNGARY,NAGYCENK,47.62,16.65,12/6/1944,MARSHALLING YARDS,63
USA,YUGOSLAVIA,METKOVIC,43.03,17.67,3/19/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,6/8/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,RHEINHAUSEN NR DUISB,51.42,6.7,4/6/1944,BLST FRNCS STL WK KRUP,39
GREAT BRITAIN,GERMANY,WITTMUND,53.58,7.77,6/1/1942,AIR FIELD,78
GREAT BRITAIN,ITALY,PORTO MARGHERA,45.43,12.33,12/21/1940,OIL REFINERY,50
USA,ITALY,46 00 N 012 00 E,46,12,7/20/1944,RAILROAD INSTALLATIONS,63
GREAT BRITAIN,FRANCE,MORSALINES,49.58,-1.32,5/8/1944,COASTAL BATTERY,82
GREAT BRITAIN,FRANCE,LA PALLICE,46.17,-1.23,8/11/1944,SUBMARINE YARDS,72
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,7/16/1941,INNER DOCKS,71
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,4/15/1941,PORT AREA,71
USA,ITALY,AQUAPENDENTE,42.73,11.87,6/9/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,MERSEBURG,51.35,12,11/13/1940,LEUNA SYN OIL PLANT,52
USA,ITALY,ALBANO,41.72,12.63,2/12/1944,TROOPS,81
GREAT BRITAIN,GERMANY,INGOLSTADT,48.77,11.43,4/17/1945,AIR DROME,78
USA,GERMANY,FRIEDRICHSHAFEN,47.65,9.5,8/3/1944,AIRDROME,78
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,3/1/1943,CITY AREA,2
USA,ITALY,CASERTA,41.07,14.33,8/27/1943,MARSHALL YARDS,63
USA,GERMANY,RUHLAND,51.48,13.88,9/11/1944,SCWARTZHEIDE SYN OIL,52
GREAT BRITAIN,FRANCE,MAZINGARBE,50.5,2.33,9/2/1943,POWER STATION,3
GREAT BRITAIN,GERMANY,RUHR,51.28,8.5,6/12/1941,ANTI AIRCRAFT BATTERY,82
GREAT BRITAIN,FRANCE,BOURGES,47.08,2.38,8/22/1940,AD,78
GREAT BRITAIN,ITALY,TURIN,45.07,7.68,12/4/1940,FMAC ENG WORKS,13
USA,ITALY,UNKNOWN,,,12/20/1944,ROAD,65
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,1/16/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,6/9/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,3/21/1941,NAVAL INSTALLATIONS,70
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,3/3/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,7/27/1940,CITY AREA,2
USA,ITALY,LAVIS,46.13,11.12,2/18/1945,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,12/12/1943,BUILDINGS,2
GREAT BRITAIN,GERMANY,MUNCHEN GLADBACH,51.2,6.42,2/20/1945,CITY AREA,2
USA,AUSTRIA,LINZ,48.3,14.3,11/30/1944,H GOERING BENZOL PLANT,50
GREAT BRITAIN,GERMANY,STADE,53.62,9.47,9/25/1940,AIRDROME,78
USA,ITALY,CIVITAVECCHIA,42.1,11.78,12/7/1943,MARSHALLING YARDS,63
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,6/16/1941,ANTI AIRCRAFT,82
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,10/3/1940,CITY AREA,2
USA,ITALY,45 00 N 009 20 E,45,9.33,4/4/1945,AMMO DUMP,83
USA,ITALY,MEZZOCORONA,46.08,11.13,12/26/1944,BRIDGE,61
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,9/1/1940,CITY AREA,2
USA,ITALY,GRICIGLIANA,44.13,11.17,6/8/1944,BRIDGE,61
USA,YUGOSLAVIA,MITROVICA,44.97,19.62,9/1/1944,RR BRIDGE,61
USA,GERMANY,UNKNOWN,45.95,7.97,3/21/1944,MARSHALLING YARD,63
GREAT BRITAIN,BELGIUM,MOORSEELE,50.95,4.1,7/30/1941,AIRDROME,78
USA,ITALY,SAN AMBROGIO,44.35,9.25,4/11/1945,ROAD BRIDGE,61
USA,ITALY,PRACTICA DIMARE,41.62,12.53,9/17/1943,AIRDROME,78
USA,GERMANY,KASSEL,51.32,9.47,7/28/1943,HENSCHEL AERO ENGINE,13
USA,YUGOSLAVIA,LESKOVAC,43,21.93,9/6/1944,MARSHALLING YARDS,63
USA,AUSTRIA,KLAGENFURT,46.63,14.3,10/16/1944,RR,63
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,4/7/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,STARGARD,53.35,15.05,10/26/1940,RAILWAY LINES,63
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,10/12/1944,BUILDINGS,2
USA,AUSTRIA,VIENNA,48.2,16.37,12/11/1944,MARSHALLING YARDS,63
USA,ITALY,CASTIGLION CELLO,43.4,10.43,6/8/1944,RR BRIDGE,61
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEMOK DEN HOORN,53.37,6.43,1/16/1941,SEAPLANE BASE,78
GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45,4/13/1945,TOWN AREA,2
GREAT BRITAIN,GERMANY,FRANKFURT AM MAIN,50.1,8.67,8/6/1941,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,8/12/1941,BUILDINGS,2
USA,ITALY,AMOROSI,41.22,14.45,9/24/1943,BRIDGE,61
GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63,10/25/1940,MARSHALLING YARD,63
USA,AUSTRIA,JUDENBURG,47.17,14.67,3/16/1945,IND AREA,9
GREAT BRITAIN,FRANCE,ST AUBIN,49.87,1.2,3/10/1941,AIRDROME,78
USA,GERMANY,GUNZENHAUSEN,49.12,10.78,4/16/1945,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,11/13/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58,4/25/1941,INDUSTRIAL AREA,9
GREAT BRITAIN,FRANCE,AVRANCHES,48.7,-1.35,9/3/1941,PENINSULA,2
USA,GERMANY,GOTTINGEN,50.88,8.77,2/9/1945,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,11/11/1944,CITY AREA,2
GREAT BRITAIN,ITALY,TURIN,45.07,7.68,8/27/1940,FIAT AIRFRAME FACTORY,14
USA,CZECHOSLOVAKIA,BRATISLAVA,48.15,17.12,2/7/1945,PORT AREA,71
USA,GERMANY,51 40 N 006 20 E,51.67,6.33,3/24/1945,GP,82
USA,GERMANY,MUNSTER,50.13,8.46,12/22/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,RIBNITZ,54.23,12.45,1/17/1943,CITY AREA,2
USA,ITALY,CALAZZO,41.18,14.37,9/25/1943,RD BRIDGE,61
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,8/31/1943,CITY AREA,2
USA,ITALY,FOGGIA,41.45,15.55,7/22/1943,MARSHALLING YARD,63
USA,YUGOSLAVIA,SEBENICO,43.73,15.88,12/13/1943,HARBOR,71
USA,GERMANY,MUNSTER,50.13,8.46,11/5/1943,R R,63
USA,GERMANY,BRUNSWICK,52.25,10.5,1/11/1944,CITY AREA,2
USA,FRANCE,OISSEL,49.35,6,7/4/1944,BRIDGE,61
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HOOK OF HOLLAND,51.97,4.12,12/9/1940,GUN EMPLACEMENTS,82
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,4/27/1942,CITY AREA,2
USA,FRANCE,ST QUENTIN,50.63,2.37,6/12/1944,MARSHALLING YARD,63
USA,ITALY,ATINA,41.62,13.8,1/16/1944,CITY AREA,2
USA,ITALY,CECINA,43.3,10.55,5/26/1944,ROAD BRIDGE,61
GREAT BRITAIN,GERMANY,WIESBADEN,50.07,8.23,8/24/1942,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VOLKEL,51.63,5.67,3/30/1944,AIRDROME,78
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,10/15/1942,INNER DOCKS,71
USA,ITALY,44 20 N 011 00 E,44.33,11,4/17/1945,BRIDGE,61
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,2/21/1942,CITY AREA,2
USA,AUSTRIA,LIENZ,46.83,12.77,11/11/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7,11/19/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,OBERHAUSEN,48.39,10.88,6/2/1942,TOWN AREA,2
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,10/26/1940,A C ENGINE PLANT,13
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,2/28/1941,DE KOOY AIRDROME,78
GREAT BRITAIN,GERMANY,GELSENKIRCHEN,51.5,7.08,11/9/1940,SEARCHLIGHTS,80
USA,ITALY,GENOA,44.4,8.95,6/4/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,8/14/1941,CITY AREA,2
USA,ITALY,UNKNOWN,,,10/20/1944,ROAD,65
USA,DENMARK,ESBJERG,55.48,8.47,8/27/1944,AIRDROME,78
GREAT BRITAIN,GERMANY,LEIPZIG,51.33,12.38,3/24/1944,CITY AREA,2
USA,GERMANY,BULLAY,50.05,7.13,12/29/1944,BRIDGE,61
USA,GERMANY,BLECHHAMMER,50.33,18.3,12/18/1944,OIL REFINERY SYNTHETIC,52
USA,ITALY,45 20 N 009 40 E,45.33,9.67,4/24/1945,MOTOR TRANSPORT,65
USA,ITALY,BARI,41.1,16.87,8/22/1943,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,1/10/1945,CITY AREA,2
USA,ITALY,BUDRIO,44.53,11.55,9/16/1944,AMMO DUMPS,83
USA,ITALY,44 40 N 011 00 E,44.67,11,4/8/1945,RIV CR,66
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,8/12/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,BORKUM,53.6,6.67,11/15/1940,AIRDROME,78
GREAT BRITAIN,GERMANY,BITTERFELD,51.62,12.33,9/29/1940,ALUMNMWERK ALUM WK,41
USA,ITALY,LATISANA,45.77,13.02,7/6/1944,RR BRIDGE,61
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,1/1/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,GELSENKIRCHEN,51.5,7.08,10/6/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,WESERMUNDE,53.08,8.72,8/17/1941,FACTORY,9
USA,LIBYA,BEN ULID,30.35,10.8,1/14/1943,M T,65
USA,YUGOSLAVIA,SEBENICO,43.73,15.88,2/22/1944,RR SIDINGS,63
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,11/16/1940,CITY AREA,2
USA,ITALY,FOLIGNO,42.95,12.72,5/16/1944,RR BRIDGE,61
GREAT BRITAIN,FRANCE,LA PALLICE,46.17,-1.23,8/19/1944,OIL STORAGE DEPOT,53
GREAT BRITAIN,FRANCE,ARRAS,50.28,2.77,8/26/1940,AD,78
USA,ITALY,44 40 N 010 20 E,44.67,10.33,4/22/1945,TROOPS,81
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,11/13/1940,MARSHALLING YARD,63
GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87,10/7/1940,DOCKS BARGES SHIPPING,71
GREAT BRITAIN,GERMANY,SAARBRUCKEN,49.23,6.98,9/17/1941,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,EINDHOVEN,51.43,5.47,8/6/1942,AIRDROME,78
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,9/3/1940,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,STETTIN,53.42,14.57,9/19/1941,SCHUPPENSPEICHER WHSE,83
USA,ITALY,BENEVENTO,41.13,14.75,9/17/1943,BRIDGE,61
USA,GERMANY,GLADBACH,50.77,6.63,2/10/1945,M T,65
GREAT BRITAIN,BELGIUM,ANTWERP,51.22,4.42,2/25/1941,AIRDROME,78
USA,ITALY,44 40 N 010 40 E,44.67,10.67,4/25/1945,AMMO DUMP,83
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,1/27/1942,DOCKS,71
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,7/28/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,RUHR,51.28,8.5,7/29/1940,BLAST FURNACES,39
USA,GERMANY,GERA,50.88,12.1,2/23/1945,MARSHALLING YARD,63
USA,ITALY,MARZABOTTO,44.37,11.18,6/22/1944,R R VIADUCT,61
USA,FRANCE,CAEN,49.18,-0.37,8/13/1944,ROAD JUNCTION,65
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,6/18/1941,NAVAL INSTALLATIONS,70
GREAT BRITAIN,GERMANY,WILHELMSBURG,53.5,10.03,7/25/1941,TOWN AREA,2
GREAT BRITAIN,FRANCE,MARDYCK,,,11/8/1941,AIRDROME,78
USA,PANTELLARIA,PANTELLERIA,36.75,12,5/18/1943,HARBOR,71
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ALKMAAR,52.63,4.77,9/9/1940,AIRDROME,78
USA,AUSTRIA,FURSTENFELD,47.03,16.08,12/2/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,PFORZHEIM,48.9,8.7,10/18/1944,CITY AREA,2
USA,AUSTRIA,VIENNA,48.2,16.37,7/16/1944,AIRDROME,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEELEN,52.1,5.88,6/15/1944,AD,78
GREAT BRITAIN,GERMANY,HELIGOLAND,54.18,7.92,1/30/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,8/16/1944,CITY AREA,2
USA,GREECE,ATHENS,39.57,25,6/27/1943,AIRDROME,78
GREAT BRITAIN,FRANCE,HARDELOT,50.63,1.58,8/25/1943,SEARCHLIGHT,80
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,9/1/1941,DOCKS,71
GREAT BRITAIN,GERMANY,OBERHAUSEN,48.39,10.88,3/26/1942,TOWN AREA,2
USA,AUSTRIA,BRUCK,47.35,16.17,2/19/1945,MARSHALLING YARD,63
GREAT BRITAIN,HOLLAND OR NETHERLANDS,OLDEBROEK,52.45,5.87,10/5/1940,AIRDROME,78
GREAT BRITAIN,GERMANY,HELIGOLAND,54.18,7.92,7/26/1942,CITY AREA,2
USA,FRANCE,NOTRE DAME,43.38,5.37,8/14/1944,LE COURSON HWY BRIDGE,61
GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87,11/26/1940,DOCKS BARGES SHIPPING,71
GREAT BRITAIN,FRANCE,ST NAZAIRE,47.28,-2.2,5/7/1942,HARBOR INSTALLATION,71
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,5/3/1941,BUILDINGS,2
GREAT BRITAIN,GERMANY,KASSEL,51.32,9.47,8/8/1941,HENSCHEL TANK WORKS,21
GREAT BRITAIN,HOLLAND OR NETHERLANDS,WALCHEREN,51.53,3.58,11/28/1940,RAILBRIDGE,61
GREAT BRITAIN,GERMANY,DUISBERG,51.43,6.75,3/7/1944,INDUSTRIAL TARGETS,9
USA,AUSTRIA,LINZ,48.3,14.3,2/16/1945,MARSHALLING YARDS,63
USA,ITALY,FICULLE,42.83,12.07,5/11/1944,R R BRIDGE,61
GREAT BRITAIN,GERMANY,OLDENBURG,53.95,13.56,7/1/1941,MARSHALLING YARDS,63
USA,ITALY,CALTAGIRONE,37.23,14.52,7/9/1943,CITY,2
USA,CZECHOSLOVAKIA,BRUX,50.52,13.63,9/11/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,9/4/1942,A C FACTORY,11
USA,GERMANY,CHEMNITZ,50.87,12.95,5/12/1944,WANDERWERKE SMALL ARMS,20
USA,ITALY,CASTELVETRANO,37.67,12.78,5/28/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,OSTHEIM,48.15,7.38,10/28/1940,AIRDROME,78
USA,ITALY,UNKNOWN,,,10/10/1944,BRIDGE,61
GREAT BRITAIN,GERMANY,LEIPZIG,51.33,12.38,9/8/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,SCHLESWIG,54.53,9.58,9/11/1941,FLAK BATTERY,82
USA,GERMANY,47 40 N 010 20 E,47.67,10.33,2/22/1945,MARSHALLING YARDS,63
USA,FRANCE,BOIS DES HUITPUES,,,4/20/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,LILLE,50.63,3.07,8/18/1941,STEEL WORK,39
GREAT BRITAIN,GERMANY,WILHELMSBURG,53.5,10.03,11/16/1940,SEARCHLIGHTS,80
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,2/15/1943,BUILDINGS,2
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,7/31/1942,CITY AREA,2
GREAT BRITAIN,FRANCE,LORIENT,47.75,-3.35,9/27/1940,HARBOR INSTALLATIONS,71
GREAT BRITAIN,NORWAY,TONSBERG,59.27,10.42,4/25/1945,OIL STOR AND REF,53
USA,ITALY,44 40 N 011 20 E,44.67,11.33,4/16/1945,PONTOON BRIDGE,80
GREAT BRITAIN,BELGIUM,LIEGE,50.63,5.58,11/29/1942,STEEL WORK,39
GREAT BRITAIN,BELGIUM,ANTWERP,51.22,4.42,8/26/1940,AIRDROME,78
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,5/11/1941,DESCHIMAG U BOAT,72
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,1/12/1943,BUILDINGS,2
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,2/4/1941,DOCKS,71
GREAT BRITAIN,GERMANY,KAMEN,51.6,7.65,3/1/1945,SYN OIL PLANT,52
GREAT BRITAIN,GERMANY,DUISBERG,51.43,6.75,2/14/1941,INLAND PORT,71
USA,ITALY,CERVARO,41.47,13.9,1/3/1944,TOWN,2
USA,GERMANY,DRESDEN,51.05,13.75,1/16/1945,HIGHWAY BRIDGE,61
GREAT BRITAIN,FRANCE,SAUTRECOURT,,,6/16/1944,V WEAPON SITE,85
GREAT BRITAIN,GERMANY,KEMPTEN,47.72,10.3,6/24/1943,CITY AREA,2
USA,GREECE,SCARAMANGA,38.01,23.6,9/25/1944,HARBOR INSTALLATIONS,71
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,4/5/1942,CITY AREA,2
USA,YUGOSLAVIA,46 00 N 017 00 E,46,17,9/13/1944,RAILROAD BRIDGE,61
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,8/2/1941,CITY AREA,2
USA,GERMANY,ASCHAFFENBURG,50,9.17,12/29/1944,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,10/11/1940,SUB YARDS,72
GREAT BRITAIN,FRANCE,LA PALLICE,46.17,-1.23,7/23/1941,SCHARNHORST,73
USA,ITALY,FORMIA,41.25,13.62,10/25/1943,TACTICAL TGT,80
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,8/8/1941,SUB PENS,72
USA,ITALY,BENEVENTO,41.13,14.75,9/30/1943,BRIDGE,61
USA,ITALY,45 00 N 011 00 E,45,11,4/22/1945,RR,63
GREAT BRITAIN,GERMANY,MAINZ,50,8.28,11/8/1940,INLAND PORT AREA,71
USA,ITALY,ABBAZIA,45.32,14.28,4/25/1943,GUNS,82
USA,ITALY,BOLOGNA,44.5,11.35,5/19/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,HALLE,52.07,8.37,3/12/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,2/24/1945,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,JULIANADORF,52.9,4.77,3/30/1944,RADIO BEACON,84
GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08,5/3/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,6/23/1943,CITY AREA,2
USA,AUSTRIA,ST POLTEN,48.22,15.63,3/1/1945,MARSHALLING YARDS,63
USA,ALBANIA,UNKNOWN,,,9/17/1944,GP,82
USA,YUGOSLAVIA,BROD,45.15,18.02,1/19/1945,BRIDGE,61
GREAT BRITAIN,GERMANY,MUNCHEN GLADBACH,51.2,6.42,12/27/1941,CITY AREA,2
USA,ITALY,FOGGIA,41.45,15.55,8/19/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,BITTERFELD,51.62,12.33,9/1/1940,ALUMNMWERK ALUM WK,41
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,8/22/1941,DOCKS,71
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,8/22/1943,CITY AREA,2
USA,AUSTRIA,BAD VOSLAU,47.95,16.18,4/23/1944,AIRCRAFT FACTORIES,11
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,11/11/1943,CITY AREA,2
USA,ITALY,BENEVENTO,41.13,14.75,10/1/1943,ROAD JUNCTIONS,65
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,9/23/1940,R R,63
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,12/15/1944,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,AMSTERDAM,52.38,4.92,11/1/1940,FECKER A C FACTORY,11
USA,ITALY,AVIANO,46.05,12.58,11/18/1944,AIRDROME,78
GREAT BRITAIN,BELGIUM,ANTWERP,51.22,4.42,12/7/1940,MARSHALLING YARD,63
USA,FRANCE,UNKNOWN,,,7/2/1944,V WEAPON LAUNCHING SIT,85
USA,GERMANY,BREMEN,53.08,8.72,9/26/1944,K F BORGWARD A G,22
GREAT BRITAIN,GERMANY,BONN,50.73,7.07,12/21/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,ASCHAFFENBURG,50,9.17,11/5/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,1/4/1943,BUILDINGS,2
GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28,3/23/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,6/11/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08,7/10/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37,6/17/1941,HARBOR,71
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,9/6/1940,CITY AREA,2
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,2/18/1945,CITY AREA,2
USA,ITALY,ATINA,41.62,13.8,11/13/1943,BRIDGES,61
USA,ITALY,FOGGIA,41.45,15.55,8/19/1943,POWER STATION,3
GREAT BRITAIN,FRANCE,LORIENT,47.75,-3.35,11/9/1940,HARBOR INSTALLATIONS,71
USA,YUGOSLAVIA,SKOPLJE,42,21.47,1/24/1944,MARSHALLING YARDS,63
USA,ITALY,LA SPEZIA,44.1,9.83,11/28/1944,TACTICAL TARGET,80
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,6/13/1943,CITY AREA,2
USA,TUNISIA,KSAR TYR,36.6,9.78,4/23/1943,TACT TGT,80
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,5/20/1944,CITY AREA,2
USA,ITALY,BOLOGNA,44.5,11.35,12/15/1944,MUNITIONS FACTORY,23
USA,ITALY,CAPUA,41.1,14.2,10/10/1943,GUN POSITIONS,82
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,3/29/1944,CITY AREA,2
GREAT BRITAIN,ITALY,SESTO CALENDE,45.72,8.65,2/25/1945,MFG INSTALLATIONS,9
GREAT BRITAIN,GERMANY,ROSTOCK,54.08,12.13,4/25/1942,MARIENEHE A C ASSEMBLY,11
GREAT BRITAIN,GERMANY,MUNICH,48.13,11.58,3/9/1942,CITY AREA,2
USA,ITALY,45 00 N 010 00 E,45,10,4/1/1945,MOTOR TRANSPORT,65
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,9/10/1944,STRONG POINTS,86
GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13,8/1/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,RHEYDT,51.17,6.43,5/27/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,8/17/1941,CITY AREA,2
USA,ITALY,LA SPEZIA,44.1,9.83,6/23/1943,NAVAL INSTALLATIONS,70
GREAT BRITAIN,GERMANY,WIESBADEN,50.07,8.23,8/29/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,10/23/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,KAMEN,51.6,7.65,8/1/1940,SYN OIL PLANT,52
GREAT BRITAIN,BELGIUM,ANTWERP,51.22,4.42,5/24/1944,AUTOMOTIVE WORKS,22
GREAT BRITAIN,BELGIUM,GHELUWE,50.8,3.07,8/25/1941,AIRDROME,78
GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58,9/11/1940,DESCHIMAG SUB YD SEEBA,72
USA,ITALY,CHIUSAFORTE,46.4,13.32,4/14/1945,BRIDGE,61
GREAT BRITAIN,GERMANY,BORKUM,53.6,6.67,7/16/1941,AIRDROME,78
GREAT BRITAIN,GERMANY,GLADBACH,50.77,6.63,2/9/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,CAEN,49.18,-0.37,1/21/1943,AIRDROME,78
USA,GERMANY,FRANKENBERG,51.06,8.8,3/12/1945,MARSHALLING YARD,63
USA,ITALY,BATTIPAGLIA,40.62,14.97,9/14/1943,HIGHWAY,65
GREAT BRITAIN,GERMANY,MUNCHEN GLADBACH,51.2,6.42,12/19/1940,RAILWAY JUNCTION,63
USA,ITALY,44 40 N 010 40 E,44.67,10.67,4/18/1945,FIRES,80
GREAT BRITAIN,HOLLAND OR NETHERLANDS,FLUSHING,51.4,3.53,12/10/1940,EARTHWORKS,80
